Gene,h96_MOCK.1,h96_MOCK.2,h96_MOCK.3,h96_MOCK.4,h96_MOCK.5,h96_MOCK.6,Marker
Q03135,1,0.776911030172756,0.341482374454005,0.099091012216811,0.0423818553161817,0,unknown
Q03518,0.67391471059855,1,0.36670846877421,0.391033343009877,0.121291116376025,0,unknown
Q03519,1,0.95110958576016,0.285940541675305,0.325476351878848,0.0850880931535426,0,unknown
Q04446,1,0.760705771914596,0.204346519511103,0.336797295767419,0.0885635756729093,0,unknown
Q04637,1,0.556271698427562,0.290091041713899,0.376017343492781,0.142500890433038,0,unknown
Q04721,1,0.469547959418273,0.0456532239836223,0.083529697526074,0.00779315768046191,0,unknown
P52895,1,0.818399495434027,0.225650893641497,0.356900280357353,0.139867392541629,0,unknown
Q04837,0,0.0658953163603877,0.242658624175843,1,0.233537623696407,0.00938323031672548,Mitochondria
Q04917,1,0.42750482496921,0.123717564768084,0.0639255692543177,0.0315841841279944,0,Cytosol
Q04941,1,0.466508861555977,0.238370612293818,0.299143058322972,0.0805143148211959,0,unknown
Q05707,0.479112104697879,1,0.616739563694535,0.479443242730738,0.173186999068829,0,unknown
Q06323,1,0.51458112277415,0.128213414736496,0.144061694426082,0.0262865548374626,0,unknown
Q06481,0.704014285806628,1,0.523018213992299,0.45084610390505,0.158923733269794,0,unknown
Q06830,1,0.551862784232947,0.139384383634146,0.0975364365214634,0.0548194266255098,0,unknown
Q07020,1,0.939557251655052,0.755339042833429,0.62025932322962,0.238420463667988,0,unknown
Q07065,0.269969987955537,1,0.933555048817642,0.713367871485664,0.236997296184587,0,unknown
Q07157,1,0.43763232273947,0.159014974395941,0.148782527023905,0.0351668713141217,0,unknown
Q07812,0.615838444722188,0.733964478768257,0.316091515895065,1,0.318096692920605,0,unknown
Q07954,0.555880149770634,1,0.569785147096128,0.274615615615239,0.0890619614236426,0,unknown
Q07960,1,0.658063818571804,0.171950708777622,0.138851928391769,0.0928545607844825,0,unknown
P16298,1,0.597149384423101,0.163492597664239,0.162012656558453,0.0796862563364394,0,unknown
Q08257,0.041576460548349,0.0832997396614815,0.182348429136921,1,0.207273024071957,0,unknown
Q08380,0.42560555769033,1,0.581879352144116,0.697794276803479,0.205810065076512,0,unknown
Q08426,0.222070092585915,0.24048674002695,0.27056851289216,1,0.727819156688004,0,Peroxisome
Q08431,0.518719234047744,1,0.451204763765339,0.224728831101394,0.117456032427619,0,unknown
Q08554,0.0216483765141938,0.0658770555148743,0.177579292875972,1,0.170097888142712,0,unknown
Q08722,1,0.494059217531778,0.22934209247021,0.0980050715138839,0.0424087867644718,0,Plasma membrane
Q09666,1,0.27575475715621,0.0705088186612246,0.0411459792223577,0.0158479093327212,0,unknown
Q10469,0.52363019961264,1,0.343924795886722,0.232617031924511,0.056807615789848,0,unknown
Q10471,0.369493149179759,1,0.482282235464353,0.11265730168416,0.0476568272185105,0,Golgi
Q10588,1,0.662501384858812,0.262890345383767,0.250022513240516,0.0765339640924802,0,unknown
Q10713,0.092920166345854,0.111795726145565,0.250668526364785,1,0.214304223356446,0,Mitochondria
Q11201,0.457053309944631,1,0.264675323914371,0.145111705808033,0.0523557339146604,0,unknown
Q12765,1,0.642954088619778,0.145155318286526,0.153149546890123,0.0694737303181052,0,Dense cytosol
Q12797,0.553606618937698,1,0.772791922741579,0.418735198669856,0.138142852474092,0,ER
Q12841,0.542051022709794,1,0.378255856435958,0.352139504231531,0.0478064557796143,0,unknown
Q12846,1,0.395250400071508,0.22269558757682,0.114909463713038,0.04780156309284,0,Plasma membrane
Q12849,0.0693193063040419,0.0834577830939435,0.220058220210106,1,0.21755329042073,0,unknown
Q12884,1,0.722416103388199,0.293863159608263,0.171318028491432,0.0651517618210185,0,unknown
Q12907,0.531617768765274,1,0.376873337020173,0.311657788536592,0.0928267662709599,0,unknown
Q12931,0,0.0546394426303072,0.224488969197059,1,0.246173041874365,0.0240146870573496,unknown
Q12959,1,0.423631613705272,0.158799355030311,0.113280222811129,0.0361656167831322,0,unknown
Q12965,1,0.225039769647323,0.127137582050135,0.0643321361500789,0.021029588810692,0,unknown
Q13011,0,0.0628885446230893,0.199617962747131,1,0.227556833396741,0.0116640674535565,unknown
Q13045,1,0.432591785483368,0.150775150532721,0.214630374403522,0.0976965948991612,0,unknown
Q13084,0.32172630662904,0.450595756627595,0.267982822762375,1,0.18396639145729,0,unknown
Q13162,0.652997499871787,1,0.551660813667123,0.493018564129501,0.133489320907849,0,unknown
Q13190,0.812944222985864,1,0.288182979306873,0.150838709656996,0.0426309825015238,0,unknown
Q13200,1,0.570008340181755,0.137349818473755,0.165725755869548,0.0900365643731026,0,unknown
Q13217,0.480808690349497,1,0.519260077296412,0.508902864003768,0.143842624842767,0,ER
Q13228,0.944459276459413,1,0.319075402377727,0.310856647762999,0.117274005011259,0,unknown
Q13232,0.137952621883008,0.260326903101611,0.241396007207716,1,0.221341923002677,0,unknown
Q13308,1,0.418422486557234,0.186217125680792,0.118281465992972,0.043204247977126,0,unknown
Q13336,1,0.587173915731138,0.296068129963245,0.214369041303913,0.0743675781943677,0,unknown
Q13347,1,0.688471594585088,0.229240320664756,0.383039952926608,0.130481058066832,0,unknown
Q13405,0,0.0526355641024416,0.244965815678316,1,0.228679061558702,0.0286603181779796,unknown
Q13409,1,0.450851110967518,0.146438148574481,0.135071732969427,0.0644604587787668,0,unknown
Q13418,1,0.327506748855863,0.115915659837065,0.0946797872674429,0.0278611444593804,0,unknown
Q13423,0,0.0645802927563106,0.252812950217858,1,0.253525562809362,0.0174710672899721,Mitochondria
Q13425,1,0.520799529612949,0.239981765645857,0.165975830856378,0.0507299440230213,0,unknown
Q13443,1,0.525191244339748,0.506488149859332,0.185568532330732,0.0800500979687548,0,unknown
Q13445,0.63610387067497,1,0.495388643748137,0.337937924206922,0.123893314587264,0,unknown
Q13449,1,0.430865046785025,0.190033804461488,0.105093887315518,0.0401032434424768,0,unknown
Q13459,1,0.615204650929355,0.26275831183392,0.186829909393948,0.0781928846826011,0,unknown
Q13464,1,0.450718998880931,0.13807312289084,0.0889723990196555,0.0349361928163221,0,unknown
Q13488,0.636426108475342,1,0.434508825439148,0.427839503095581,0.162319034656814,0,unknown
Q13492,1,0.466298600243342,0.223951501355022,0.246108423406661,0.0700051779241878,0,unknown
Q13505,0,0.0537623894605676,0.167861010588,1,0.198016495924006,0.00124473361802382,Mitochondria
Q13509,1,0.413237469505189,0.0718018830800645,0.102387638383478,0.0508736581786996,0,unknown
Q13510,0.435824685127671,1,0.727286176943681,0.609882747052593,0.229570488766465,0,Lysosome
Q13557,1,0.612555696977083,0.127392855290266,0.125460666170656,0.0692169721350121,0,unknown
Q13561,1,0.456624207077502,0.21695892927023,0.146964672228584,0.0811184381766466,0,unknown
Q13586,0.706114876339293,1,0.507854083023775,0.387486818771719,0.138031022094489,0,unknown
Q13637,1,0.968377931625697,0.346974144968595,0.474829534421346,0.138336026611679,0,unknown
Q13641,1,0.593431318855036,0.252055890185141,0.156276929074728,0.0679793590543027,0,unknown
Q13642,1,0.495229743481808,0.198334138725305,0.118420566193119,0.0620108621461621,0,unknown
Q13724,0.560623823450105,1,0.584199213614094,0.69840642466085,0.200845355473551,0,ER
Q13740,1,0.427103783296083,0.169206653665749,0.077244035713327,0.0343224853346579,0,unknown
Q13795,0.635171627016491,1,0.306778447851307,0.200848186355274,0.0461433617420917,0,unknown
Q13813,1,0.413152908962355,0.466722999687836,0.258494570632039,0.10579649624154,0,unknown
Q13873,1,0.705676293287211,0.230533090171711,0.166762205993506,0.037984739783375,0,Plasma membrane
Q13885,1,0.384771027045568,0.0624764991972826,0.132533919221416,0.0661168974528099,0,Dense cytosol
Q13907,0.584854908828304,0.39835092728622,0.465167129216687,1,0.265485838527898,0,unknown
Q14008,0.0254952578328971,0.0427859225508068,0.255300377585898,1,0.251348529230485,0,unknown
Q14019,1,0.698947882291185,0.185256184593467,0.125109141161168,0.0543925299608195,0,unknown
Q14108,0.467733250563311,1,0.615766192286183,0.471725234323795,0.187781287212719,0,unknown
Q14118,1,0.468463247665958,0.221517141694328,0.120801853095653,0.0419469055091078,0,unknown
Q14126,1,0.381075809190052,0.127561357351018,0.0600660796923734,0.0230543708774686,0,unknown
Q14152,1,0.510394160165332,0.164965788234213,0.181116469281277,0.0731629486934443,0,unknown
Q14156,1,0.587935864824913,0.30391340274082,0.225100348030615,0.0968064322162413,0,unknown
Q14165,0.438728630524572,1,0.613437801037443,0.521241018786526,0.170661072038681,0,ER
Q14192,1,0.354845709907626,0.120434727895682,0.127170149429214,0.0904417028850297,0,unknown
Q14195,1,0.752691363507847,0.253778275213118,0.241410254591274,0.0808119429254864,0,unknown
Q14197,0,0.0602556965657203,0.196152392086895,1,0.205173524848974,0.0136873492844104,Mitochondria
Q14203,1,0.569064170351061,0.170290599118234,0.167582971543269,0.070646658207857,0,unknown
Q14204,1,0.495621967897638,0.17370112814301,0.210959199567046,0.0938873627272256,0,unknown
Q14247,1,0.405680499707246,0.103804642533303,0.0720293006623891,0.0278119558675152,0,unknown
Q14249,0.0689519675021274,0.0932919424818131,0.233829560552169,1,0.152687875024262,0,unknown
Q14254,1,0.554525984777898,0.359176320560949,0.235224464794654,0.100986386868193,0,unknown
Q14257,0.530169463103617,1,0.572762341887383,0.385857502444369,0.116641904489137,0,ER
Q14315,1,0.494746311006561,0.159808689591744,0.164435398067388,0.067134346025512,0,unknown
Q14332,1,0.392696529681056,0.230669701984343,0.152889671627371,0.05298481978192,0,Plasma membrane
Q14344,1,0.463826097177582,0.181586769090082,0.128021440396598,0.0493154412024324,0,unknown
Q14393,0.554509560608197,1,0.500616461920122,0.469217593380289,0.172144491083526,0,unknown
Q14554,0.437430885909131,1,0.739046541644992,0.499044312651526,0.164084966973828,0,ER
Q14644,1,0.354541540077391,0.116402213577585,0.0662471998875335,0.025860378059212,0,unknown
Q14696,0.477160712692693,1,0.501622839827816,0.479335195190879,0.118220312657991,0,unknown
Q14697,0.527140670462082,1,0.651586473622121,0.346409712896647,0.102294718777982,0,unknown
Q14697-2,0.712070927887443,1,0.453212915158202,0.246516237201409,0.0791697627252411,0,unknown
Q14699,1,0.368163952001152,0.128743057674428,0.0658508346859163,0.0263873572428607,0,Plasma membrane
Q14728,0.8738520503051,1,0.390836281984088,0.372019173813739,0.124537185543059,0,unknown
Q14764,1,0.538719366002514,0.181064706933542,0.21272658852252,0.14936038474246,0,unknown
Q14847,1,0.355299071482653,0.0840728702630855,0.0407125115429401,0.0203951770599118,0,unknown
Q14914,1,0.612541035554152,0.187810956804742,0.146228446536239,0.0623687684951441,0,unknown
Q14974,1,0.526868648869977,0.156974928367203,0.137292929520483,0.0605154402755645,0,unknown
Q15005,0.631883511185673,1,0.602311372557964,0.44355060912271,0.149199203758866,0,unknown
Q15006,0.462937760222536,1,0.631129940118903,0.623050608662954,0.162763946235959,0,unknown
Q15019,1,0.393712286245089,0.308647718185329,0.196805346133646,0.0844306646288644,0,unknown
Q15031,0.0857066882149863,0.10239892801724,0.197891317415229,1,0.191979192011172,0,Mitochondria
Q15041,0.928539656687928,1,0.297754107374711,0.263917401022205,0.101701449071214,0,unknown
Q15046,0.569464523241311,0.350223530224656,0.316143401447771,1,0.229318505638345,0,unknown
Q15056,1,0.56582013509367,0.120980094816261,0.189213048835875,0.055865542529951,0,Cytosol
Q15067,0.0308905325222321,0.0980561678822195,0.254303416459326,1,0.769157801288068,0,Peroxisome
Q15070,0.0107732984532329,0.0825484858845066,0.307198133772419,1,0.266218549653754,0,Mitochondria
Q15084,0.443769797719086,1,0.609213936870086,0.436798882960174,0.127458575979065,0,ER
Q15113,1,0.883925593159605,0.336583030487172,0.368579526011763,0.130700686133288,0,unknown
Q15121,1,0.607660251338939,0.148683818792707,0.0657054504479686,0.0784101820556198,0,unknown
Q15165,0.66596803834964,1,0.488796890321184,0.453106567905266,0.139907363618964,0,unknown
Q15262,1,0.439931285726978,0.161112798299121,0.0836379542736372,0.0318035952903959,0,unknown
Q15286,1,0.471884831756941,0.211566332455966,0.122072573773781,0.051901106823067,0,unknown
Q15293,0.560152450594434,1,0.53374663222106,0.327462113395715,0.0924083099581938,0,ER
Q15334,1,0.384722287110011,0.149324281303008,0.0753787140039708,0.0408197422243316,0,unknown
Q15363,0.591254335241287,1,0.386256663309181,0.300305460438034,0.110866973690167,0,unknown
Q15365,1,0.607112580622716,0.1369752399665,0.210001290010839,0.104583664412611,0,unknown
Q15370,1,0.412350150374088,0.118499351997857,0.0761642762452917,0.038157798762975,0,unknown
Q15382,1,0.776224505494616,0.209874533525805,0.218682558330572,0.0976676375337648,0,unknown
Q15392,0.904662622229213,1,0.388603920847083,0.338896941697341,0.112232856821685,0,unknown
Q15404,1,0.350115079162468,0.13257897423912,0.102755497088244,0.0360481691679359,0,unknown
Q15417,1,0.252291045975045,0.0830632307084113,0.0558800857125226,0.0148483032065063,0,unknown
Q15436,1,0.90429494578755,0.200381362684401,0.162407123192096,0.0620017558100682,0,unknown
Q15526,0,0.0482299108381061,0.164071745304652,1,0.24895660188397,0.0182475570473527,unknown
Q15582,0.454354209818875,1,0.460963749144055,0.323938562269278,0.120700360371438,0,unknown
Q15599,1,0.32492026053802,0.128263301195692,0.104595571193132,0.0387418096443304,0,unknown
Q15631,1,0.593642015471256,0.194824439821495,0.155140442731452,0.060348945054281,0,unknown
Q15643,0.677438434357012,1,0.188277384604479,0.321652428028024,0.118927619129667,0,unknown
Q15691,1,0.457140611992199,0.213003768532006,0.285380847732725,0.0943716694675458,0,unknown
Q15746,1,0.365707655212081,0.126310603230586,0.101722487102193,0.0397196458848036,0,Dense cytosol
Q15758,1,0.564104585127828,0.177361083584752,0.0966381475868731,0.0366176952166416,0,unknown
Q15836,1,0.416921218644984,0.0857315152658453,0.0372811758339114,0,0.00488029668199025,unknown
Q15843,1,0.57002213676384,0.169322849615986,0.111868792652728,0.0415844894804364,0,unknown
Q15904,0.847491612718381,1,0.800805587889708,0.478075440071583,0.192201528890642,0,unknown
Q15942,1,0.294929923284731,0.0880079135565745,0.0650135683686205,0.0227910374250769,0,unknown
Q16134,0.0759446713598237,0.124305561002197,0.245551419527208,1,0.223174581328989,0,unknown
Q16181,1,0.377688295354429,0.265820102864869,0.17850356964042,0.0608442289389854,0,unknown
Q16270,0.369840478456725,1,0.551728372946167,0.449167368822992,0.101907546090473,0,unknown
Q16527,1,0.269509166663791,0.0837358590561159,0.0754257539165597,0.0210127317187309,0,unknown
Q16543,1,0.601880982788086,0.142951673858596,0.19678071878531,0.049649568092362,0,Cytosol
Q16555,1,0.492388324411408,0.0950150553454347,0.084827381535681,0.0413967643869346,0,unknown
Q16563,0.881512648013534,1,0.587917834061572,0.540785795305356,0.169971432719744,0,unknown
Q16585,1,0.509035485186582,0.264391157715684,0.232176408762296,0.0991720301345695,0,unknown
Q16595,0.0946951031054105,0.127762023697232,0.289437230588337,1,0.184734700469548,0,unknown
Q16610,0.593233333096532,1,0.532135376006778,0.544300015053328,0.159587749113806,0,unknown
Q16643,1,0.312600369932475,0.106939158621322,0.0858597565591475,0.0325329583815681,0,unknown
Q16658,1,0.734598143446554,0.202597136178057,0.206316626105123,0.0792161405798773,0,unknown
Q16698,0,0.0835640421020377,0.232927899069124,1,0.21360840529233,0.0107864132722085,unknown
Q16706,0.339079263646461,1,0.392955781120198,0.149711247576285,0.0546348870144779,0,Golgi
Q16718,0,0.0587383918891733,0.269088505064623,1,0.278548458645163,0.0433006829841906,unknown
Q16740,0.0410729632858163,0.0953918782613791,0.204968939061487,1,0.20087460534237,0,Mitochondria
Q16762,0.108380910953424,0.114372216405342,0.232740357369094,1,0.184710608723798,0,unknown
Q16774,0.0336766636234332,0.055584534388672,0.231569611664993,1,0.213804189569567,0,unknown
Q16795,0,0.0545974562161305,0.303622822944858,1,0.323476843153328,0.0409186455580319,unknown
Q16798,0.23899256397238,0.258753540847221,0.214334090219299,1,0.217193275356048,0,unknown
Q16799,0.987064250124796,1,0.251360743772748,0.325549188535805,0.110896513994848,0,unknown
Q16822,0.0165467394433022,0.0530475971401231,0.187651088832545,1,0.185962646078524,0,Mitochondria
Q16832,1,0.658737948769402,0.228253383981959,0.136105915344837,0.0550186411221826,0,Plasma membrane
Q16836,0.0191786620788776,0.0658272924526882,0.224589553091102,1,0.193986672369714,0,unknown
Q16850,0.676737775852453,1,0.404703972393329,0.388261365510689,0.109045377870524,0,ER
Q16864,0.92918199624322,1,0.462220335040212,0.296158479096378,0.116553352492599,0,unknown
Q16881,1,0.962747330308237,0.253102235319042,0.302566930063208,0.101974172197269,0,unknown
Q16891,0.0723530916020038,0.166197801243571,0.334467780565022,1,0.349057781707036,0,unknown
Q16891-4,0.797250321862926,0.468015234138107,0.479781349498724,1,0.285897363697387,0,unknown
Q32P28,0.400191090328558,1,0.517648400643636,0.566774890234047,0.140803851817446,0,unknown
Q3SXM5,0,0.126971887624543,0.223422636286546,1,0.225659152028534,0.0141195828420322,Mitochondria
Q3SY69,0,0.0614890045680538,0.230864794626403,1,0.212719544461006,0.00702008372676005,unknown
Q3YBM2,1,0.787484021104672,0.394637737767242,0.17995064625563,0.0824184455312215,0,unknown
Q3ZCQ8,0.00758782805165759,0.0794168999127968,0.225502783519871,1,0.212793796050651,0,Mitochondria
Q4G0N4,0.139764643168471,0.150944968100698,0.240732749582456,1,0.233667196704168,0,Mitochondria
Q4G176,0.165185602709008,0.220360478170325,0.239811193630615,1,0.172977158603406,0,unknown
Q4KMP7,1,0.32999166460189,0.089500974337608,0.060672058250013,0.0243048277728624,0,unknown
Q4KMQ2,1,0.528489229361165,0.198987430085107,0.173053091718914,0.0562031868258603,0,unknown
Q4U2R6,0.0319501951900685,0.0690925694566712,0.219437667937051,1,0.205843342188157,0,Mitochondria
Q4V9L6,1,0.459588336077379,0.135754965489736,0.109494940120733,0.0344782466001445,0,unknown
Q4VC31,0.0395426111265804,0.0115796286815592,0.22564144548132,1,0.218602999940891,0,unknown
Q53EP0,0.656691738043422,0.947404748315002,1,0.709032255647232,0.223710408379388,0,unknown
Q53GQ0,0.875474508818636,1,0.595347255663916,0.396114493828509,0.168171919993603,0,ER
Q53H12,0,0.0475612337602656,0.253118739777819,1,0.267928433964764,0.0234080064905208,Mitochondria
Q53H82,0.190971006458021,0.154253462628915,0.2964439810387,1,0.418170362320368,0,unknown
Q53TN4,1,0.50236395187739,0.131803586146165,0.0728472420187123,0.0447111433922327,0,unknown
Q5EB52,0.621017586418257,1,0.553260557891855,0.516675210227409,0.180146341158779,0,unknown
Q5HYI7,0.0342926160642144,0.129813225612688,0.267285803083753,1,0.165598223169523,0,unknown
Q5J8M3,0.313668135292514,1,0.58169637629948,0.262366051880214,0.0784860484982187,0,unknown
Q5JPH6,0.0722770367912678,0.0607422594109333,0.22354553249961,1,0.202901241762501,0,Mitochondria
Q5JRA6,0.423492076869306,1,0.683285543636173,0.530188975632703,0.164538368615425,0,ER
Q5JRX3,0.00723216008129971,0.0544028622385588,0.215534367280034,1,0.188858936129666,0,Mitochondria
Q5JTJ3,0.0383490616830592,0.0515683096897727,0.238417892592331,1,0.218278338395643,0,unknown
Q5JTZ9,0.0434524311668804,0.0766368339242898,0.191311318935731,1,0.187864358965814,0,Mitochondria
Q5M775,1,0.384030775632985,0.13942484670281,0.15967765293916,0.0555046769768532,0,unknown
Q5RI15,0,0.0481183443679712,0.187437352588893,1,0.27007235023643,0.0442390450966312,unknown
Q5T160,0.0256376201324017,0.0658934395192527,0.213683533369949,1,0.233061115278168,0,Mitochondria
Q5T440,0.13353966865081,0.11677894307845,0.18800861070176,1,0.179815855800809,0,unknown
Q5T653,0.0278187377305256,0.0690571625058391,0.205441955381733,1,0.280617515018095,0,Mitochondria
Q5T7M9,0.364975121105172,1,0.428341818937375,0.144882093842544,0.0444860338206033,0,unknown
Q5T8D3,0.205796785825506,0.213037843099831,0.239690355320256,1,0.591220402390856,0,unknown
Q5T9L3,1,0.807708920506263,0.401120444652629,0.321975024271287,0.130491042172149,0,unknown
Q5TC12,0.182033557850367,0.12326163587418,0.281998082460074,1,0.254661257987637,0,Mitochondria
Q5TZA2,1,0.294645262363041,0.0544721949348887,0.0548891270461318,0.0212693336983145,0,unknown
Q5UCC4,0.57216246731851,1,0.729491222175563,0.502427065506475,0.188732490348878,0,unknown
Q5VT25,1,0.56088330993929,0.223415803694143,0.210610030581657,0.0558131564061895,0,unknown
Q5W111,0.959948978777115,1,0.502767515041198,0.0951038751998383,0.0127100218194921,0,unknown
Q5XKP0,0,0.0640494152833208,0.243380228569804,1,0.258625084943622,0.043226065466114,unknown
Q5ZPR3,1,0.474706333492796,0.201616004602298,0.12729089223427,0.0458117821032611,0,unknown
Q63ZY3,1,0.340173238012242,0.161696028631026,0.130318138487192,0.0453750838446163,0,unknown
Q68CP4,0.568099537776157,1,0.453322151719924,0.41779476761634,0.183948608317258,0,unknown
Q68CQ7,0.398952912388204,1,0.302582624627681,0.0787631909784954,0.034948110219062,0,unknown
Q68CZ2,1,0.337440647886967,0.0894377361890282,0.0434820254053788,0.0237314372206195,0,unknown
Q68D91,1,0.821165003271559,0.385524826381033,0.605043787120454,0.16902190388612,0,unknown
Q6DD88,0.924103304032406,1,0.473293554653749,0.450688926415612,0.137588967469808,0,unknown
Q6EMK4,1,0.515724550501448,0.198489485715802,0.144794557576133,0.0506781359362003,0,unknown
Q6IAN0,0.44420581301322,0.561538722416969,0.426205585302988,1,0.688130560916084,0,unknown
Q6IBS0,1,0.494472144665629,0.150426463408319,0.200621289127325,0.0281263600138721,0,unknown
Q6IQ22,1,0.797772067181693,0.384170723896036,0.256575965924343,0.141816754649762,0,unknown
Q6NUK1,0,0.0699173152313099,0.237256285193994,1,0.227788474059267,0.00572377394449818,Mitochondria
Q6NUM9,0.709269360979567,1,0.600367309621762,0.428811358983489,0.122586852320782,0,ER
Q6NVY1,0.0702986063466862,0.0826979973727914,0.231433039872034,1,0.199272228042928,0,Mitochondria
Q6NYC8,1,0.405084871770551,0.10153080293316,0.100454305780908,0.0379289282884945,0,unknown
Q6NZI2,1,0.66569650775912,0.525171144246714,0.190416214169996,0.0844126556595595,0,unknown
Q6P1L8,0.959886910473888,0.610680051736558,0.525754123024835,1,0.291741328490756,0,unknown
Q6P1M0,0.889939125115222,1,0.522075906189868,0.752831849221137,0.24955193117826,0,unknown
Q6P1X6,0,0.0275657649723086,0.177570276857269,1,0.195660116200098,0.00732878523546027,unknown
Q6PI48,0,0.0460327859487526,0.156196991450295,1,0.18129414765229,0.00250411316677538,Mitochondria
Q6PI78,0.0795215720347795,0.109140478545389,0.23555289785849,1,0.248554369597724,0,unknown
Q6PIU2,0.654843760297673,1,0.374157479790352,0.38682944218709,0.135353667684727,0,ER
Q6PML9,0.217993341203705,0.202914212804742,0.263587729440479,1,0.221349385873187,0,unknown
Q6UB35,0.0247337788229521,0.0651068868934893,0.226073730339445,1,0.215506483640305,0,Mitochondria
Q6UVK1,1,0.398851850672996,0.144888095742969,0.148681292741943,0.0505365170572996,0,unknown
Q6UW68,0.780335939323632,1,0.325005373799035,0.388663182489497,0.0792727385745483,0,unknown
Q6UWP7,0.941218938443194,1,0.359485743863956,0.35352495228927,0.1242668604438,0,unknown
Q6UXH1,0.527471683533398,1,0.543493673140492,0.459164079642343,0.107127023801479,0,ER
Q6UXV4,0.0829511933288407,0.171723724253657,0.270135141313469,1,0.261131458103786,0,Mitochondria
Q6WCQ1,1,0.328976718309754,0.135047182733165,0.109707347923482,0.0357484943684668,0,unknown
Q6WKZ4,1,0.442862605626118,0.12104773550349,0.109120917572669,0.0637219077812736,0,unknown
Q6YP21,0,0.0532912757913292,0.32095546311876,1,0.247040536769197,0.0201608794818043,unknown
Q6ZRP7,1,0.34385713833806,0.190096126063039,0.136663581556071,0.0728037511960748,0,unknown
Q6ZVM7,1,0.528255353191035,0.0850932664878989,0.126114860375296,0.0200522720221281,0,unknown
Q709F0,0.266331269879162,0.284082084106215,0.352164417635676,1,0.747651422777887,0,Peroxisome
Q70UQ0,0.27884508201939,1,0.843910962681859,0.798291245491782,0.246126960405107,0,unknown
Q70UQ0-4,0.265976329764829,1,0.992352364869465,0.750678565193416,0.238397701393061,0,unknown
Q7KYR7,1,0.491736312302696,0.208016946785146,0.124820628714937,0.0442164142455862,0,unknown
Q7KZF4,1,0.547444425428994,0.175566786114607,0.147650453083541,0.0814717215787865,0,unknown
Q7KZI7,1,0.353712389878488,0.0903652304036722,0.0724815173510698,0.0366279801302694,0,unknown
Q7L0Y3,0.00503576355834913,0.054022463609753,0.24855152625158,1,0.196413269654859,0,Mitochondria
Q7L1Q6,1,0.527526440185101,0.131705208358468,0.171572079720421,0.0727455144412049,0,unknown
Q7L576,1,0.55154754108706,0.132708083272551,0.111589708078456,0.0379282592111488,0,unknown
Q7L592,0.12408611541619,0.160406797717361,0.250641488677239,1,0.217066800418059,0,unknown
Q7L7X3,1,0.446335611686316,0.188242042086082,0.2135613227699,0.059364502244822,0,unknown
Q7Z2K6,0.766181615812346,1,0.474772539491634,0.58319272760433,0.158191962162463,0,unknown
Q7Z2W4,1,0.628681382591006,0.274426963582164,0.256986143678928,0.0961905983263202,0,unknown
Q7Z406,1,0.546904283286085,0.885323905194378,0.312334675991306,0.0785305876713553,0,unknown
Q7Z4H8,0.509738742011818,1,0.458852232777085,0.393355006969193,0.0501548485890297,0,ER
Q7Z5G4,1,0.496665698723019,0.18209830048688,0.121166125307233,0.0516279813974952,0,unknown
Q7Z7F7,0.0477014180783136,0.145777552536937,0.220178217560105,1,0.207650030377921,0,Mitochondria
Q7Z7H5,0.499069596236393,1,0.357025205765388,0.266452039713125,0.0837427942798524,0,unknown
Q7Z7H8,0.123661965772135,0.179758789258539,0.206177362575908,1,0.286355456455186,0,unknown
Q86SF2,0.391015792779915,1,0.369445029620645,0.152481825518481,0.0495028512278797,0,Golgi
Q86SK9,0.768801180439962,1,0.178684948745095,0.249770000563731,0.0831000597474679,0,unknown
Q86SX6,0.0760071923511853,0.137028086699034,0.209485653896266,1,0.186844108812751,0,Mitochondria
Q86TM6,0.662464257002644,1,0.521593220238041,0.730466103616919,0.203944027667641,0,unknown
Q86U28,0.0674402067483443,0.10326597651936,0.195864804432903,1,0.170725811066158,0,Mitochondria
Q86UE4,0.38612385539661,0.797768929816331,1,0.469757975132378,0.187610140582397,0,unknown
Q86UP2,1,0.541040357597737,0.175689656393354,0.148043380569817,0.0724953490965005,0,unknown
Q86UT6,0.144174942829415,0.147445663343652,0.2703258373535,1,0.272096645664865,0,unknown
Q86UU1,1,0.388879066807158,0.108623054218626,0.129128715727989,0.0361672624882036,0,unknown
Q86VP6,1,0.370329201821885,0.116410850418141,0.100453462520429,0.0239580722414246,0,unknown
Q86WA6,0.0497163004380223,0.04982068308694,0.248793130915964,1,0.202273827333232,0,unknown
Q86WA8,0.149014253641291,0.158818228256467,0.236002197990695,1,0.680256215133799,0,Peroxisome
Q86XR7,0.591815201573375,1,0.428663448151491,0.291431691026463,0.142475217412863,0,unknown
Q86Y39,0,0.0977064219797451,0.314923473116289,1,0.239628952669534,0.0488961853744085,Mitochondria
Q86Y79,0.119789036057118,0.108784018962896,0.150738404040366,1,0.182568395602006,0,unknown
Q86Y82,0.838201189809699,1,0.524129676174143,0.29734802153608,0.0778535835540591,0,unknown
Q8IV08,0.294027008183602,1,0.506005564208033,0.529555620976934,0.180380237500268,0,unknown
Q8IVH4,0.070740637631313,0.0970190542307302,0.324299265562481,1,0.263062250687223,0,Mitochondria
Q8IVL5,0.547230289370587,1,0.724772983461395,0.680075284114282,0.154857815171651,0,unknown
Q8IVL6,0.391444461178667,1,0.596006848195866,0.559780349133528,0.163846986154796,0,ER
Q8IW45,0.128111505788602,0.152012577130772,0.244695179794661,1,0.201163920663752,0,Mitochondria
